cve_id,published_date,cvss_score,severity,os_id
CVE-2025-24557,2025-02-03 15:15:24.660,7.1,HIGH,2
CVE-2025-24559,2025-02-03 15:15:25.093,7.1,HIGH,2
CVE-2025-24569,2025-02-03 15:15:25.590,7.5,HIGH,2
CVE-2025-24574,2025-02-03 15:15:26.013,7.1,HIGH,2
CVE-2025-24576,2025-02-03 15:15:26.310,7.1,HIGH,2
CVE-2025-24605,2025-02-03 15:15:26.473,4.9,MEDIUM,2
CVE-2025-24620,2025-02-03 15:15:26.697,7.1,HIGH,2
CVE-2025-24629,2025-02-03 15:15:27.163,7.1,HIGH,2
CVE-2025-24630,2025-02-03 15:15:27.730,7.1,HIGH,2
CVE-2025-24631,2025-02-03 15:15:28.023,7.1,HIGH,2
CVE-2025-24639,2025-02-03 15:15:28.190,6.5,MEDIUM,2
CVE-2025-24642,2025-02-03 15:15:28.370,6.5,MEDIUM,2
CVE-2025-24643,2025-02-03 15:15:28.537,6.5,MEDIUM,2
CVE-2025-24646,2025-02-03 15:15:28.703,7.1,HIGH,2
CVE-2025-24656,2025-02-03 15:15:28.880,7.1,HIGH,2
CVE-2025-24660,2025-02-03 15:15:29.287,7.1,HIGH,2
CVE-2025-24661,2025-02-03 15:15:29.547,8.8,HIGH,2
CVE-2025-24676,2025-02-03 15:15:29.750,7.1,HIGH,2
CVE-2025-24684,2025-02-03 15:15:29.913,7.1,HIGH,2
CVE-2025-24697,2025-02-03 15:15:30.090,6.5,MEDIUM,2
CVE-2025-24707,2025-02-03 15:15:30.253,7.1,HIGH,2
CVE-2025-24781,2025-02-03 15:15:30.410,7.1,HIGH,2
CVE-2025-22978,2025-02-03 20:15:36.720,9.8,CRITICAL,2
CVE-2025-25064,2025-02-03 20:15:37.257,8.8,HIGH,2
CVE-2025-25065,2025-02-03 20:15:37.370,5.3,MEDIUM,2
CVE-2025-25181,2025-02-03 20:15:37.477,5.8,MEDIUM,2
CVE-2025-22918,2025-02-03 21:15:15.400,7.5,HIGH,2
CVE-2025-24899,2025-02-03 21:15:15.703,7.5,HIGH,2
CVE-2025-24960,2025-02-03 21:15:16.020,8.7,HIGH,2
CVE-2025-24962,2025-02-03 21:15:16.317,8.8,HIGH,2
CVE-2025-22129,2025-02-03 22:15:28.040,4.3,MEDIUM,2
CVE-2025-24029,2025-02-03 22:15:28.320,5.3,MEDIUM,2
CVE-2025-24901,2025-02-03 22:15:28.590,8.8,HIGH,2
CVE-2025-24902,2025-02-03 22:15:28.723,8.8,HIGH,2
CVE-2025-24905,2025-02-03 22:15:28.840,9.8,CRITICAL,2
CVE-2025-24906,2025-02-03 22:15:28.963,9.8,CRITICAL,2
CVE-2025-24957,2025-02-03 22:15:29.087,9.8,CRITICAL,2
CVE-2025-24958,2025-02-03 22:15:29.210,8.8,HIGH,2
CVE-2025-0148,2025-02-03 23:15:08.217,2.6,LOW,2
CVE-2025-22475,2025-02-04 03:15:07.240,3.7,LOW,2
CVE-2025-0368,2025-02-04 06:15:30.037,6.1,MEDIUM,2
CVE-2025-0466,2025-02-04 06:15:30.160,5.3,MEDIUM,2
CVE-2025-20881,2025-02-04 08:15:28.957,7.0,HIGH,1
CVE-2025-20882,2025-02-04 08:15:29.097,7.0,HIGH,1
CVE-2025-20883,2025-02-04 08:15:29.210,4.6,MEDIUM,1
CVE-2025-20884,2025-02-04 08:15:29.340,4.6,MEDIUM,1
CVE-2025-20885,2025-02-04 08:15:29.463,6.4,MEDIUM,1
CVE-2025-20886,2025-02-04 08:15:29.597,4.1,MEDIUM,1
CVE-2025-20887,2025-02-04 08:15:29.720,5.3,MEDIUM,1
CVE-2025-20888,2025-02-04 08:15:29.847,7.0,HIGH,1
CVE-2025-20889,2025-02-04 08:15:29.983,5.3,MEDIUM,1
CVE-2025-20890,2025-02-04 08:15:30.140,7.0,HIGH,1
CVE-2025-20891,2025-02-04 08:15:30.283,5.3,MEDIUM,1
CVE-2025-20892,2025-02-04 08:15:30.407,5.9,MEDIUM,1
CVE-2025-20893,2025-02-04 08:15:30.537,5.1,MEDIUM,1
CVE-2025-20894,2025-02-04 08:15:30.673,4.6,MEDIUM,2
CVE-2025-20895,2025-02-04 08:15:30.827,3.2,LOW,2
CVE-2025-20896,2025-02-04 08:15:30.973,4.0,MEDIUM,2
CVE-2025-20897,2025-02-04 08:15:31.123,6.8,MEDIUM,2
CVE-2025-20898,2025-02-04 08:15:31.270,4.6,MEDIUM,2
CVE-2025-20899,2025-02-04 08:15:31.407,4.0,MEDIUM,2
CVE-2025-20900,2025-02-04 08:15:31.573,6.3,MEDIUM,2
CVE-2025-20901,2025-02-04 08:15:31.707,4.4,MEDIUM,2
CVE-2025-20902,2025-02-04 08:15:31.857,5.1,MEDIUM,2
CVE-2025-20904,2025-02-04 08:15:32.010,6.3,MEDIUM,1
CVE-2025-20905,2025-02-04 08:15:32.130,6.3,MEDIUM,1
CVE-2025-20906,2025-02-04 08:15:32.263,5.5,MEDIUM,2
CVE-2025-20907,2025-02-04 08:15:32.403,6.0,MEDIUM,1
CVE-2025-22204,2025-02-04 08:15:32.563,9.8,CRITICAL,2
CVE-2025-22205,2025-02-04 08:15:32.703,7.5,HIGH,2
CVE-2025-23015,2025-02-04 10:15:09.097,8.8,HIGH,2
CVE-2025-0890,2025-02-04 11:15:08.880,9.8,CRITICAL,2
CVE-2025-24860,2025-02-04 11:15:09.107,5.4,MEDIUM,2
CVE-2025-0510,2025-02-04 14:15:31.550,6.5,MEDIUM,2
CVE-2025-1009,2025-02-04 14:15:31.653,9.8,CRITICAL,2
CVE-2025-1010,2025-02-04 14:15:31.767,8.8,HIGH,2
CVE-2025-1011,2025-02-04 14:15:31.887,8.8,HIGH,2
CVE-2025-1012,2025-02-04 14:15:32.000,7.5,HIGH,2
CVE-2025-1013,2025-02-04 14:15:32.123,6.5,MEDIUM,2
CVE-2025-1014,2025-02-04 14:15:32.237,8.8,HIGH,2
CVE-2025-1015,2025-02-04 14:15:32.363,5.4,MEDIUM,2
CVE-2025-1016,2025-02-04 14:15:32.467,9.8,CRITICAL,2
CVE-2025-1017,2025-02-04 14:15:32.600,9.8,CRITICAL,2
CVE-2025-1018,2025-02-04 14:15:32.727,5.3,MEDIUM,2
CVE-2025-1019,2025-02-04 14:15:32.850,4.3,MEDIUM,2
CVE-2025-1020,2025-02-04 14:15:32.953,9.8,CRITICAL,2
CVE-2025-0825,2025-02-04 15:15:19.420,5.3,MEDIUM,2
CVE-2025-22206,2025-02-04 15:15:19.797,4.7,MEDIUM,2
CVE-2025-22641,2025-02-04 15:15:19.923,5.9,MEDIUM,2
CVE-2025-22642,2025-02-04 15:15:20.120,6.5,MEDIUM,2
CVE-2025-22643,2025-02-04 15:15:20.350,4.3,MEDIUM,2
CVE-2025-22653,2025-02-04 15:15:20.557,6.5,MEDIUM,2
CVE-2025-22662,2025-02-04 15:15:20.780,6.5,MEDIUM,2
CVE-2025-22664,2025-02-04 15:15:21.003,5.9,MEDIUM,2
CVE-2025-22674,2025-02-04 15:15:21.227,6.5,MEDIUM,2
CVE-2025-22675,2025-02-04 15:15:21.433,6.5,MEDIUM,2
CVE-2025-22696,2025-02-04 15:15:21.643,5.4,MEDIUM,2
CVE-2025-22697,2025-02-04 15:15:21.793,6.5,MEDIUM,2
CVE-2025-22699,2025-02-04 15:15:21.947,9.0,CRITICAL,2
CVE-2025-22700,2025-02-04 15:15:22.140,8.5,HIGH,2
CVE-2025-22730,2025-02-04 15:15:22.293,6.5,MEDIUM,2
CVE-2025-22794,2025-02-04 15:15:22.503,7.1,HIGH,2
CVE-2025-23645,2025-02-04 15:15:22.873,7.1,HIGH,2
CVE-2025-24598,2025-02-04 15:15:23.027,7.1,HIGH,2
CVE-2025-24599,2025-02-04 15:15:23.177,7.1,HIGH,2
CVE-2025-24602,2025-02-04 15:15:23.320,7.1,HIGH,2
CVE-2025-24648,2025-02-04 15:15:23.460,7.5,HIGH,2
CVE-2025-24677,2025-02-04 15:15:23.603,9.9,CRITICAL,2
CVE-2025-0364,2025-02-04 18:15:35.067,9.8,CRITICAL,2
CVE-2025-23058,2025-02-04 18:15:35.423,8.8,HIGH,2
CVE-2025-23059,2025-02-04 18:15:35.570,6.8,MEDIUM,2
CVE-2025-23060,2025-02-04 18:15:35.717,6.6,MEDIUM,2
CVE-2025-0444,2025-02-04 19:15:32.237,6.3,MEDIUM,2
CVE-2025-0445,2025-02-04 19:15:32.353,5.4,MEDIUM,2
CVE-2025-0451,2025-02-04 19:15:32.477,6.3,MEDIUM,2
CVE-2025-24373,2025-02-04 19:15:33.680,6.5,MEDIUM,2
CVE-2025-25039,2025-02-04 19:15:33.977,4.7,MEDIUM,2
CVE-2025-0509,2025-02-04 20:15:49.763,7.3,HIGH,2
CVE-2025-0630,2025-02-04 20:15:49.940,6.5,MEDIUM,2
